neighbourhood_group_cleansed,bathrooms,bedrooms,price,calefaccion,piscina,aire_acondicionado,ascensor,movilidad_reducida,terraza,balcon,distance_to_center,distance_to_retiro,distance_to_atocha,distance_to_chamartin,renta_bin,DISTANCE_TO_METRO,DISTANCE_TO_CERCANIAS,DISTANCE_TO_EMT,DISTANCE_TO_INTERURBANOS,DISTANCE_TO_MLO
Centro,1,1,54.0,1,0,1,1,0,0,0,0.00457724808154087,0.014079304512652541,0.018189310343163723,0.05388645908101491,bajo,82.05908864156194,448.3852913977067,69.8152963618676,1564.6098502269142,7224.218909022571
Centro,1,2,165.0,1,0,1,1,1,1,0,0.006476048177705863,0.010695231440225494,0.015808053983962983,0.05387175560801828,bajo,215.87330705227103,536.7590610460579,112.60273160148053,1366.149088987102,7208.285491228141
Centro,1,1,94.0,1,0,1,0,0,0,0,0.0035542482940503807,0.01198825197531595,0.014047982947195163,0.05775452684766621,bajo,210.46077916771804,245.70759998511875,14.762736012167494,1101.5357412502647,7632.876633509543
Tetuán,1,2,130.0,1,0,1,0,0,0,0,0.03570968430578049,0.040462003430017913,0.048800467664016245,0.02718827053864097,bajo,219.6896194127263,1195.9794566690007,130.1411353509428,1948.043806159728,4407.350723640649
Puente de Vallecas,1,1,81.0,0,0,1,0,0,0,0,0.040590838790175686,0.026170334950281184,0.025419916939478794,0.07363086518206446,muy_bajo,376.6022682383101,1164.3786767344086,41.989238403890965,892.2670567364061,8796.06743855866
Ciudad Lineal,1,1,54.0,1,0,1,0,0,0,0,0.04745211164953566,0.03311121138768667,0.0404747943139933,0.05251886112902259,bajo,487.47833656133656,2861.3138447874853,35.11564132110527,1791.5889750722909,5897.976121781922
Centro,1,1,90.0,1,0,1,0,0,0,0,0.0071340451358254345,0.00921855365879086,0.01433990957990919,0.05469989040473234,bajo,176.39412712812137,561.2977988458076,25.76809515645458,1220.7204740469224,7288.983254006231
Fuencarral - El Pardo,1,1,58.0,0,0,1,0,0,0,0,0.06789683279858884,0.07256481010655226,0.08123937863006875,0.02800376262308297,alto,253.23836163251738,1402.2407331607983,100.67479485440424,193.38209282632775,3729.2526579349837
Chamberí,1,1,85.0,0,0,0,0,0,0,0,0.021773088894320003,0.031038487520498207,0.03716366428058511,0.04215549119972039,alto,369.6812150915149,1773.9409509843765,130.29596413470773,850.0382705303323,5949.070961038414
Chamartín,1,1,253.0,1,1,1,1,0,0,0,0.04837909872709358,0.04398619139574296,0.05431750933369518,0.015372582842482855,muy_alto,172.5724277381338,1576.2073001751685,64.09603802928535,1311.4152528663617,2638.3669059693675
Centro,1,1,95.0,0,0,0,0,0,0,0,0.0028317347653499885,0.013569291574880286,0.013986611171427974,0.05974913600745154,bajo,261.86326051007484,258.8661265805887,80.78626066405504,1048.8361647563804,7851.078071162517
Centro,3,3,189.0,1,0,1,1,0,0,0,0.0049239566458302445,0.010739387074222567,0.012589997002778996,0.05833844599404032,bajo,292.99672685132737,376.19883609295954,134.16184816076708,961.4200523940657,7689.945111397798
Retiro,2,2,120.0,1,0,1,1,0,0,0,0.02733216205698583,0.01184888871284486,0.018140690884078926,0.057162336640790526,alto,354.6719143251907,1479.0840405648923,23.925479071990146,988.8018951621697,7210.858716307267
Centro,1,3,120.0,1,0,0,0,0,0,0,0.008504816794275907,0.015416331063749058,0.021313483959364537,0.04983467144870138,bajo,175.87478532423677,834.4729945783735,152.2640933131716,1728.1819923732949,6792.011815378721
Salamanca,1,1,63.0,1,1,1,1,1,0,1,0.034833571450539814,0.02357259628382014,0.0333728726776682,0.04073513154870055,alto,34.62650766610749,1861.537732314769,72.71348407257953,575.9490034992299,5234.849533383044
Chamartín,1,1,57.0,0,0,0,0,0,0,0,0.04899882651655908,0.043342650629145066,0.053705921077288665,0.018570500970353874,muy_alto,143.56025016771775,1828.174214788339,103.89267014456301,1655.5826087135415,2712.6660490974946
San Blas - Canillejas,1,2,72.0,1,1,1,0,0,0,0,0.12231596461230965,0.10767604466751145,0.11363018914372972,0.10479490868954472,bajo,1363.7188492394046,2962.1100247654804,81.7546837540332,191.5764939107044,7478.901767198611
Centro,1,2,111.0,0,0,1,0,0,0,0,0.004401735690611542,0.019789343814538077,0.019706447026543027,0.060631279210980105,bajo,259.5454382769208,438.5523088633027,19.179460197927085,1094.1867816259921,6015.9633010393845
Centro,1,1,155.0,0,0,1,0,0,0,0,0.0026610772630660494,0.01796296334795555,0.018151126792569222,0.060032734496522404,bajo,278.3441406934401,292.9586605010156,61.1908604362273,1240.7225183771825,6158.738707359233
Centro,3,3,262.0,1,0,1,1,0,0,0,0.007199913944311816,0.01678708466537676,0.01336105916319183,0.06527443584533364,bajo,301.07552169923724,513.8062070612509,121.1864631643363,1012.0294185408147,6135.798090923524
Puente de Vallecas,1,1,62.0,0,0,1,0,0,0,0,0.04566035479494487,0.03531460501775426,0.028900710073631257,0.08921261462534176,muy_bajo,1375.661935457884,430.25997911318944,81.19413382846467,1205.297660724199,10700.812525140524
San Blas - Canillejas,1,1,91.0,1,0,1,1,0,0,0,0.13045998658592595,0.11579128120700682,0.12166082203717049,0.11224602138289728,bajo,1715.1530059674621,2681.8428697203835,140.72433108162778,500.2544871822654,7942.720538950435
Centro,1,1,45.0,1,0,1,1,0,0,0,0.011550536784065563,0.0070459605136563115,0.006017376069348835,0.06180047244390511,bajo,256.00683817209386,616.0584324905401,136.583246394436,323.4262297176786,8023.30833932648
Retiro,1,1,179.0,1,0,1,0,0,0,0,0.028574605859050025,0.013121470784938931,0.017135880799070826,0.06092328661759775,alto,622.6369289847166,1303.3252642097486,88.07194622171728,575.064075381796,7608.75057054903
Centro,1,1,105.0,1,0,1,0,0,0,0,0.002661522120892347,0.017963356466986023,0.018151337988149278,0.060033061743421226,bajo,278.3840067295013,292.99846237243923,61.194417961692665,1240.69863049899,6158.6992290788285
Centro,1,1,50.0,0,0,1,0,0,0,0,0.006675604841509005,0.012742840796306764,0.018139864573914973,0.05227607034092866,bajo,195.01603548579092,630.6853977764958,102.11072993317872,1608.7937517165776,7045.643986921926
Centro,1,1,69.0,1,0,0,0,0,0,0,0.009399486744415155,0.015559303281780585,0.010643745329805623,0.06660086977298828,bajo,130.85850866997683,281.314687892804,74.59457582421045,701.067308804718,6277.510830078065
Latina,1,2,151.0,0,0,1,0,0,0,0,0.036824914856921284,0.05111494048667007,0.046574417215787665,0.0868093156609698,muy_bajo,662.0811257376064,686.0731126929769,114.0480723868557,1489.6244334306045,3174.491481867306
Chamberí,1,1,180.0,1,0,1,0,0,0,0,0.015491223321609732,0.010963944525582527,0.020458498350563663,0.046640578301406624,alto,49.92679862629191,271.55796591274867,51.07122455766718,1783.795841244949,6374.455271284882
Chamberí,2,2,195.0,1,0,1,0,0,0,0,0.024650162271268993,0.023723389293270194,0.03326924067002329,0.034202272648024924,alto,87.04926366977152,886.1279963429749,76.74036132988537,1314.0969401536768,5091.712260788689
Tetuán,2,2,104.0,1,0,1,0,0,0,0,0.05738901027199844,0.057661037170345264,0.0674570104789684,0.006176825907373337,bajo,533.813822687337,764.2599320155106,53.3941580249022,384.06544575805924,2237.1912953272845
Centro,1,1,108.0,0,0,0,0,0,0,0,0.005417056396235121,0.020852659484104537,0.02186417304084438,0.058544850143199295,bajo,58.131654076885646,529.9851262239644,232.4339466605489,946.9343976296718,6059.660476541101
Chamberí,2,2,141.0,1,0,1,0,0,0,0,0.02465385365414127,0.02897598977705487,0.03717328716645643,0.03459728842394903,alto,79.15796863546377,946.0546289172769,73.55036514323912,1680.2185957143258,5198.13606025224
Tetuán,1,1,79.0,0,0,0,0,0,0,0,0.034673322598215046,0.03956275101102223,0.04783481120230317,0.02803682557440914,bajo,150.98222637350074,1147.1695264581122,64.1389801627824,2049.2771671174123,4496.4504214384415
Fuencarral - El Pardo,2,2,104.0,1,1,1,1,0,0,0,0.08745537833661317,0.09004538228893692,0.09943356509127327,0.03629238791110848,alto,554.7780320901982,779.1835570282585,27.23254664510981,617.1903884114646,2818.7322624198814
Centro,1,2,134.0,1,0,0,0,0,0,0,0.006945332557196188,0.014407058757775603,0.011382641532174099,0.06411723266719968,bajo,197.37896401518307,561.4100288898845,53.97129672032054,754.8359885899667,8319.04066731458
Latina,2,3,163.0,1,0,0,0,0,0,0,0.06038991751230061,0.07330368393291409,0.06679139709512275,0.11173250212983941,muy_bajo,324.84301614090714,496.33466852201167,66.79485923869962,357.441217012476,2139.869600452124
Centro,2,2,191.0,1,0,1,1,1,0,1,0.0032260192187846667,0.01544869546466562,0.01860886849757087,0.05510437442063927,bajo,107.07824783245991,343.13133863656566,80.326232123663,1434.5251516739804,7357.124897368069
Centro,1,1,163.0,1,0,1,1,1,0,1,0.004115239968697815,0.01363124115992335,0.017477458933148518,0.05451577489397005,bajo,56.28765361402874,380.94878600815326,8.422764643508751,1485.598889093669,7290.605502727635
Centro,1,1,121.0,1,0,1,1,1,0,1,0.004322973513683458,0.013366240442250201,0.01733546534593391,0.05441304003903246,bajo,80.69377850899747,394.2122419709608,20.179148611361622,1476.4971508966657,7278.783036023848
Hortaleza,1,1,70.0,0,0,1,0,0,0,0,0.08008236322686431,0.07554922066811753,0.08591215442974053,0.024557508552172678,alto,816.7019026708482,414.26192122387545,92.93155140776071,563.6630475413677,384.3216211809803
Hortaleza,1,1,70.0,0,0,1,0,0,0,0,0.08039825993141718,0.07583973293439404,0.08620281809059328,0.024888669114480687,alto,843.6865002125551,420.3259301457521,60.308181495365034,573.820801080352,392.23818088786464
Chamartín,1,1,119.0,0,0,1,0,0,0,0,0.05130475319110414,0.04114813501922438,0.050950802847062764,0.033583292308672026,muy_alto,462.00783289110586,2525.162222609372,314.46867704137975,511.0825050050015,3657.8116433932546
Puente de Vallecas,1,1,81.0,0,0,1,0,0,0,0,0.049990945180106286,0.03974197442956379,0.0332639595772991,0.09333018702590283,muy_bajo,1694.0850665388698,242.21083989057072,62.79940960326216,1667.1066041100373,9078.154683022574
Hortaleza,1,1,120.0,1,0,0,0,0,0,0,0.07012407931659202,0.0615046109780399,0.07152572674751233,0.03143524869139723,alto,509.423569281104,2146.6404573188715,39.13842159768946,1650.4342778974,1845.016514396408
Barajas,1,1,87.0,1,1,1,1,0,0,0,0.13111381353617935,0.11772534872133666,0.12518079927353146,0.10221376746940714,medio,847.8380866351465,2760.9804264757777,94.37360944109834,151.093829677493,6231.312268123668
Tetuán,1,1,113.0,1,0,1,0,0,0,0,0.037685517631674915,0.03753429873670697,0.04723168141584183,0.020632617955915724,bajo,182.2526882452079,665.6705867725778,91.12038398441028,1562.7482287774576,3731.025068739382
Salamanca,1,1,74.0,0,0,0,0,0,1,0,0.0169614916796837,0.0059043742733681705,0.01622765142465075,0.0510559062429583,alto,130.4881757964325,391.2648137706716,110.47941496592897,1442.5064577559663,6784.87940016192
Centro,1,1,118.0,1,0,1,1,0,0,0,0.009029248567844024,0.020318136084295994,0.024797399789894474,0.05083543973774567,bajo,159.11339879766595,998.8610469261912,130.12550485016632,1332.5175738136415,6900.691281061219
Salamanca,2,2,153.0,1,0,1,1,0,0,1,0.031713927539804516,0.0189059755516621,0.028239134313218624,0.0459825547386147,alto,218.86243448626763,1505.7001812139722,133.45565871535285,1139.3668888082493,5872.023445512548
Centro,1,1,79.0,1,0,1,0,0,0,0,0.014048273915325208,0.026120318060087196,0.03043434196364508,0.04974474135312741,bajo,342.60679006188656,1226.9742669544419,75.66608610912299,846.6404468544125,6760.145073926593
Centro,1,1,174.0,0,0,1,0,0,0,0,0.00851977699238465,0.0229166167564065,0.025325608359128435,0.055355517577651926,bajo,134.2353338506399,869.0052837529479,18.311270166517296,895.8701591196342,7367.131385063285
Centro,2,2,152.0,0,0,1,0,0,0,0,0.0064076516759259995,0.021836559975417696,0.02150701250197374,0.06134701900083907,bajo,238.28417704210415,607.0879388144804,40.67430754175854,932.5627921087563,5857.264358453171
Centro,1,1,105.0,1,0,0,0,0,0,0,0.007678417805769329,0.01442259323284168,0.020130832341459143,0.050771050336681375,bajo,224.6666582272066,784.9815908196571,122.55419919373657,1732.5999069563543,6889.653708745176
Centro,2,2,161.0,1,0,1,0,0,0,0,0.005028916384271999,0.020489871243129575,0.021456188355811003,0.05863257316790259,bajo,62.24510673981913,494.58409854023904,240.21015457855916,978.8638558271964,6074.977300727967
Salamanca,1,1,100.0,1,0,1,0,0,0,0,0.028083464885943425,0.01424937569018577,0.023230739608545867,0.049808665694731524,alto,168.02103831301307,1225.1071505782797,78.95114891335717,1607.2909557651656,6387.04091837948
Puente de Vallecas,1,1,77.0,0,0,1,0,0,0,0,0.05080970871792376,0.04064229766585512,0.034099576166868935,0.094247619356086,muy_bajo,1765.7910507736258,312.71905668865094,128.70287855428046,1767.2603704236337,9119.082416252708
Centro,3,4,240.0,1,0,1,0,0,0,0,0.008364902259783919,0.012535535890338474,0.009099163632505063,0.06409252735857426,bajo,168.89122361011897,562.5329676563996,173.64967556549698,553.7811074006287,6518.049534248575
Centro,1,1,124.0,1,0,1,0,0,0,0,0.005361063327362493,0.020739145101956645,0.02190108158881639,0.05823325076182516,bajo,90.91541479414313,528.9217102677094,200.39055924716743,956.4007650783295,6084.012375064104
Centro,2,2,206.0,1,0,1,0,0,0,0,0.00668798812252202,0.01123640993538162,0.010129055822339727,0.061628254128230406,bajo,51.85307718806412,632.3090384812875,29.919303309681222,673.4094613752628,8042.023061582095
Ciudad Lineal,2,3,143.0,1,0,1,1,0,0,0,0.05828386826558295,0.04519757988609514,0.053504974747772834,0.04828969008277049,bajo,171.5617154683146,4578.890732105665,122.64309550590377,971.4941762268126,4768.912069150093
Centro,1,1,111.0,0,0,1,0,0,0,1,0.003117242371073877,0.01790791265223307,0.01755099230129,0.060953734358855864,bajo,309.30113323182854,346.8527935237848,66.65669059051667,1288.0548832870415,6125.8452755425415
Fuencarral - El Pardo,1,2,109.0,1,0,1,1,0,0,0,0.07849847004878001,0.07969670595175042,0.08939412919626981,0.02437816675408544,alto,136.5355444901885,721.322126307964,145.80714051716785,420.4122791715479,2599.882967071058
Tetuán,1,2,93.0,1,0,0,1,0,0,0,0.04055473955038649,0.045056359146739416,0.053556827340309726,0.02415219791840802,bajo,359.94632902490696,1571.5342961964514,113.34926702971906,1559.9070463889025,4069.6014692342146
Centro,1,1,111.0,0,0,1,0,0,0,0,0.008338806869090127,0.007848554998214071,0.01352077330480389,0.05481795620314621,bajo,118.88047801828496,655.5090496587256,61.6560046964933,1192.0930687470138,7291.354016830393
Ciudad Lineal,1,2,101.0,1,0,1,0,0,0,0,0.06495729443257363,0.05154386116270501,0.05947339572245872,0.052944770717131974,bajo,478.60421790697563,4876.678454010642,87.98880732453463,613.0142797651455,4883.1835664537275
Puente de Vallecas,1,1,61.0,0,0,1,0,0,0,0,0.04251111972178774,0.03010149178296613,0.02590995373905656,0.08175737372426849,muy_bajo,596.4428777409483,836.3592284372841,255.7298127449859,642.9847483521983,9798.493476886119
Barajas,1,1,75.0,0,0,1,0,0,0,0,0.13833897679251525,0.12520580535885883,0.13286425986983966,0.10704596854758278,medio,370.0938194690926,2258.8229805559695,132.21880637796872,341.6584251888119,6389.596009940022
Centro,2,2,213.0,1,0,1,1,0,0,0,0.007397384672978197,0.008298193029810615,0.010897375039888522,0.058236304984860314,bajo,363.85153911152634,586.2870539909168,168.26290922844203,825.5189055861642,7664.2226776766975
Chamartín,1,1,155.0,1,0,1,0,0,0,0,0.04577356660781266,0.04166128806890325,0.05196832572596478,0.016654032733542417,muy_alto,308.4848954497748,1463.5193864336682,160.15516610116066,1403.723172447174,2901.2049419015298
Centro,1,1,135.0,0,0,0,1,0,0,0,0.006974883511576181,0.015632732696493085,0.012383867197284175,0.06470460594339383,bajo,234.2723244680285,527.3813778082945,69.3615377226681,839.7111123371697,6236.064180554744
Moncloa - Aravaca,6,6,155.0,1,1,1,0,0,0,0,0.06436129349228385,0.07688822661214309,0.0811478438823858,0.06396375997617658,muy_alto,2844.1060320047354,3554.8868983612897,439.59170079726,307.7781224567296,3558.657098593048
Salamanca,2,2,129.0,1,0,1,1,0,0,0,0.03186776584575553,0.019646738954848808,0.029230239252525214,0.04434040584263936,alto,85.0383257471127,1533.204587208613,132.29527283440223,959.812158087077,5701.706598386622
Chamartín,2,3,132.0,1,0,1,1,0,0,0,0.04880247637159194,0.04387540964549597,0.05422849497044791,0.016551441637813007,muy_alto,29.007680797996063,1662.304999739233,13.015065516829779,1445.2460281283584,2642.099109201953
Chamartín,2,3,165.0,1,0,1,1,0,0,0,0.04793479946760703,0.04295161346864594,0.053304990148763345,0.017243261126885966,muy_alto,68.36222835931304,1699.3955423323628,88.52104853467256,1505.687709118613,2742.3456323879104
Centro,1,1,70.0,1,0,1,1,0,0,0,0.008900994326482257,0.014102258526916954,0.009722170064341507,0.0654779860891419,bajo,18.670052807028018,404.43848881813443,44.78608908155455,609.7029210883564,6394.929931533079
Moncloa - Aravaca,2,2,204.0,1,0,1,1,0,0,1,0.012311636771768462,0.027575210598651822,0.028648224984454518,0.05887412151607736,muy_alto,408.2923042776821,429.29559581874184,81.53566340189288,438.5975989329559,5716.70061323043
Retiro,1,2,88.0,1,0,1,1,0,0,0,0.014269695161427101,0.007288147333856287,0.003554637359842455,0.0635380441175976,alto,49.68053855243972,339.7796747566263,56.99526573019413,141.91435119314693,8190.572377840553
Chamartín,1,1,171.0,1,0,1,0,0,0,0,0.04577356660781266,0.04166128806890325,0.05196832572596478,0.016654032733542417,muy_alto,308.4848954497748,1463.5193864336682,160.15516610116066,1403.723172447174,2901.2049419015298
Centro,1,2,160.0,1,0,0,0,0,0,0,0.0101865106881587,0.02360063023650101,0.026877441521841208,0.053099943675014284,bajo,102.75332957963055,1071.551518901473,93.31817907113223,1206.7546534666128,7125.6801568175
Hortaleza,1,1,137.0,0,0,1,0,0,1,0,0.0740259697673697,0.06612783737247051,0.07626117695629694,0.030607423646723583,alto,396.2487927425274,1555.7845543340095,36.97715276756649,1274.3805083817947,1356.7740313128922
Tetuán,1,2,115.0,1,0,0,0,0,1,0,0.03826341986806629,0.044193470779745406,0.05214391388033753,0.02854255812448915,bajo,413.4888519748169,1612.5697839496186,282.871320096106,1974.0883090746465,4482.855781097307
Salamanca,1,1,122.0,1,0,1,1,0,0,0,0.02142827337887727,0.013272517604432817,0.023602541785999923,0.043834849792031255,alto,325.08659202984217,694.969910193704,175.74745989505905,1276.3287623474641,5977.867902807541
San Blas - Canillejas,1,1,92.0,1,1,1,1,0,0,0,0.12169178772620556,0.10700556011516409,0.11288341920211256,0.1047452275394447,bajo,1450.9697182312607,2890.665971610427,69.67075998110671,286.86349217004414,7533.971187338927
Centro,1,1,67.0,0,0,0,0,0,0,0,0.009401584972762679,0.01665041223393614,0.01174220178501402,0.06706001475014657,bajo,216.95972102472214,257.7580415796126,77.54888769817987,753.6813027719735,6177.945174993676
Arganzuela,1,1,87.0,0,0,1,0,0,0,0,0.027938292718059175,0.01906007480467531,0.01121271808082025,0.07551710409098758,medio,522.6198067627811,562.1896060997688,203.79637762465728,591.0635635660637,7640.901057821895
Ciudad Lineal,2,2,101.0,1,0,1,0,0,0,0,0.05922946057495347,0.045491183448664804,0.05321964568427718,0.0525158729365686,bajo,217.57039075546962,5023.402692747474,161.57699391356235,875.907733980079,5215.278444117048
Centro,1,1,93.0,1,0,1,1,0,0,0,0.013504702884547264,0.02529554861156373,0.029764610105960973,0.04945877691866115,bajo,338.7204351208513,1265.0400687520487,33.82830124121397,918.3006544024289,6735.96179769921
Centro,1,1,93.0,0,0,0,1,1,0,0,0.007102429161914077,0.01176529929751233,0.01743574841410757,0.052373327260061,bajo,182.76481671249596,643.3810772894735,167.56391920492428,1547.5826481532397,7051.123645537968
Centro,1,2,102.0,0,0,1,0,0,0,0,0.007678450364497818,0.018725202363659706,0.015245993531415947,0.06599411236079972,bajo,261.94588970667195,569.3695305227926,63.89388737520505,1087.4400324244457,5966.993017679329
Centro,1,3,152.0,1,0,1,0,0,0,0,0.006521755898529314,0.01701392781106001,0.014051990419865917,0.06472457233763225,bajo,224.33163993176848,601.8603759369216,142.6302396664821,1101.8181587389502,6115.283425862664
Moncloa - Aravaca,4,6,155.0,1,1,1,0,0,0,0,0.06509408652097397,0.07741965458176898,0.0818606763394992,0.06319568191174055,muy_alto,2947.0071605749786,3679.0276812408765,513.0821332794424,485.3468094502714,3682.726388912042
Moncloa - Aravaca,4,4,155.0,1,1,1,0,0,0,0,0.06630450965054971,0.07882890926278381,0.08309209355143235,0.06520883599858145,muy_alto,3034.326236155993,3519.128707456565,512.170087358875,459.2609345663054,3522.791073912735
Retiro,1,1,63.0,1,0,0,0,0,0,0,0.036412230088254505,0.022604435838123983,0.02079365996547957,0.0730229464914223,alto,284.7867743104972,806.1955534727687,78.26301402987889,744.4379608228858,8858.112922682109
Centro,1,1,158.0,0,0,1,0,0,0,0,0.006925640764575109,0.018852700908888187,0.02282536454823678,0.05247820004811426,bajo,231.2754317162998,768.5969651376471,44.158852672226416,1312.0223830877867,7076.848119912281
Centro,1,1,76.0,0,0,1,0,0,0,0,0.006336924097873896,0.00954923849174431,0.013823188071558072,0.05566670068345444,bajo,147.56120101049237,482.498785071539,79.36599518864796,1146.261813733511,7396.2238782030345
Centro,1,1,72.0,1,0,1,0,0,0,0,0.00811483209931066,0.007574801354491066,0.012435773830363457,0.05599588147613919,bajo,245.36239320487024,628.5732730461417,148.18522181693137,1026.7553236973263,7417.767942427989
Centro,1,1,121.0,0,0,1,0,0,0,0,0.008175402130779705,0.017602660468236695,0.02272436337414003,0.05038999873278201,bajo,143.1483057493624,898.3457214159054,101.24045356258472,1532.2014926759593,6855.759197994298
Arganzuela,1,1,62.0,0,0,1,0,0,0,0,0.016688202419673594,0.029335123377274723,0.024482410803676673,0.07344532705549997,medio,455.85905265446405,497.0634165679333,52.62662265387658,1430.3125969046664,5057.617382753815
Centro,1,1,78.0,1,0,1,1,1,0,0,0.007661964500048496,0.02211757074273883,0.024467694430821706,0.05555863715291646,bajo,145.32747502215176,786.1377887640384,91.56999423785304,930.6208939952794,7392.681831009351
Hortaleza,1,1,98.0,1,0,1,0,0,0,0,0.07789498700172985,0.06912415910201032,0.07907907059873549,0.03648754239860514,alto,441.0032499175786,1850.7432355676722,64.49161110977761,1750.3243634669388,1550.5266158290065
Centro,1,2,68.0,1,0,1,0,0,0,0,0.007764566955083975,0.013033000405123245,0.00985384365412917,0.06395823812683696,bajo,165.82890104642593,568.5359842904103,149.64385150582743,621.3355077476676,6467.793222956447
Hortaleza,2,1,86.0,0,0,1,0,0,0,0,0.08646448056860973,0.0822499282890874,0.09261077614813341,0.029817003476038363,alto,1568.3920904435183,1072.400841055984,37.29602213709739,62.77978609600232,634.4983665182092
Centro,1,1,47.0,0,0,1,0,0,0,0,0.008755181323080778,0.012784505917710399,0.008921994550547437,0.06455822163202399,bajo,133.5338627951427,515.5025520139568,145.11215288585367,536.4551991756608,6504.1826242716015
Latina,1,1,144.0,0,0,0,0,0,0,0,0.048955883201104534,0.06180575713928283,0.05543434739184761,0.10143034330164619,muy_bajo,228.14881464100546,1033.4633214797868,47.22223663717902,213.82475081889223,2651.685283903489
San Blas - Canillejas,1,1,68.0,1,0,1,1,0,0,0,0.1372070449682886,0.12235304948112279,0.12785425391253125,0.12036291309801335,bajo,2089.7661330544115,2091.090839136526,286.29564316406544,868.931632646572,8675.645490791676
Puente de Vallecas,1,1,77.0,1,0,1,1,1,0,0,0.04007434341321257,0.027334070819399134,0.023635527130995242,0.0789062840228174,muy_bajo,414.1970676688365,655.0872827780317,246.16737682006803,496.4621033201878,9502.395215511535
Chamberí,1,1,102.0,1,0,1,0,0,0,0,0.020554203949556288,0.032816446479777266,0.037136246104850335,0.048822602494026,alto,342.3257839256434,1462.3207362071685,165.47087931329838,266.6174603645099,6601.893439307531
Carabanchel,1,2,162.0,1,0,0,0,0,0,0,0.0435059041970166,0.05515574323277504,0.04800376721425034,0.09856936014953693,muy_bajo,347.6823196473729,1459.648528369401,151.87014728977232,251.99838560221542,3426.325427896935
Centro,1,1,89.0,1,0,1,0,0,0,0,0.008169830345752416,0.020846117546325683,0.017731544984959918,0.0661714191269076,bajo,129.6629951662105,750.878121866263,91.29002311712375,1269.7504724143746,5787.422813052045
Chamberí,1,1,105.0,0,0,1,0,0,0,0,0.020328959638898136,0.023538554661662863,0.03187298339911101,0.03805039135527691,alto,173.0884195430749,1247.602382528726,49.89346069940806,1728.3108129445257,5548.821176894118
Chamberí,1,2,132.0,0,0,0,0,0,0,0,0.02293907147204949,0.025166891336832784,0.033907159933556634,0.03539917392101088,alto,174.05303981592832,964.8399629372816,35.73496865263118,1730.0447643957568,5267.3493316157865
Latina,1,1,81.0,0,0,0,0,0,0,0,0.0313281231483815,0.04503322439666146,0.04001046856461478,0.08400228237548092,muy_bajo,1107.876807093742,1133.963699049403,37.983696715324676,1377.902289840559,3705.923608907606
San Blas - Canillejas,1,1,67.0,1,0,1,1,0,0,0,0.13720362968959673,0.12234950801519437,0.12785047417495193,0.12036136473258298,bajo,2089.3942909412885,2090.719697617647,286.656873512351,869.4168870579867,8675.717810026857
Salamanca,2,2,194.0,1,0,1,0,0,0,0,0.035321936526752896,0.02291347969122231,0.032267967812677704,0.04386945133335619,alto,303.21385559892366,1842.0749688373355,75.61305642005368,912.3452595953502,5520.498440624755
Centro,2,1,168.0,1,0,1,0,0,0,0,0.005455501810101504,0.017500820082498623,0.015302241625330122,0.06377103046281779,bajo,106.9210678809839,616.4259781965078,119.29786402530036,1102.990688386848,6083.006983800724
Centro,1,1,92.0,1,0,1,0,0,0,0,0.010544628964549352,0.02252944507883184,0.026752086474891874,0.05083463673804965,bajo,192.10804823132761,1149.0372114709446,102.14334049672547,1201.0154727594909,6893.553521233124
Centro,1,1,58.0,1,0,1,1,0,0,0,0.00964328782106872,0.015408933628257498,0.021835230952751503,0.04873764912559572,bajo,130.75988707043126,794.8752884200179,124.50663529520135,1826.6526252119365,6673.19238373496
Carabanchel,1,2,126.0,1,0,1,1,1,0,0,0.022996062706471684,0.033168467368268006,0.026114815005279287,0.08077304035561107,muy_bajo,41.43091964508237,705.3527920975273,40.91739047098788,905.200949895933,4935.464774993723
Chamberí,1,1,60.0,0,0,0,0,0,0,0,0.017204025691674864,0.022728378903035116,0.030150460407094463,0.04152494645740132,alto,239.99539781678067,1464.883389805582,91.5157612347984,1457.675159838484,5919.574603923103
Chamberí,1,1,75.0,1,0,0,0,0,0,0,0.02309131932986058,0.026565058423705656,0.034961234161468284,0.03553352575967486,alto,119.15278355145026,991.9090732621172,103.54376156223448,1750.1702659815567,5291.642561655326
Centro,1,1,99.0,1,0,0,0,0,0,0,0.007590797059598325,0.017861894512063166,0.022597635070070263,0.0511353281234165,bajo,225.0088892009931,838.8091695871738,119.95041311248274,1462.7664726609603,6935.100961930131
Centro,1,1,56.0,1,0,1,0,0,0,0,0.006153129285170613,0.021150567357874978,0.020138846410852958,0.0625523914354203,bajo,364.9154620128354,605.497966020316,102.5373547209646,1073.8708738661649,5850.4334436004765
Centro,1,2,47.0,1,0,1,1,0,0,0,0.005746790408568142,0.010786055050851054,0.011176542343676847,0.06004736760499615,bajo,134.74112078135548,497.5518083010749,107.4710520511747,796.306197282851,7872.261585811959
Centro,1,2,56.0,1,0,0,1,0,0,0,0.011964321961563667,0.024411044130885448,0.028415878497065183,0.05099150088288948,bajo,324.77835755912145,1137.495500868939,85.64728888871988,1036.0210963239172,6900.518980610093
Centro,1,2,127.0,1,0,0,0,0,0,0,0.010476993843655956,0.014510076070094918,0.008901412402534762,0.06684234390182137,bajo,182.32328306182794,286.36080877600017,85.02284912619041,564.2611726551222,6402.1542747599415
