"id","mode","stop_name","stop_desc","lat","lon"
10909,8,CTRA.M856-PINARES LLANOS,Ctra de Villaviciosa (M-856) 500,40.344177246,-3.899645090
10910,8,CTRA.M856-PINARES LLANOS,Ctra de Villaviciosa (M-856) 700,40.342277527,-3.898112774
10911,8,AV.PORTUGAL-GRANADA,Avda de Portugal 78,40.324840546,-3.870490789
10912,8,AV.CALATALIFA-MAGNOLIA,Avda  Calatalifa 22,40.355682373,-3.903130531
10913,8,CTRA.M856-AV.DE MÓSTOLES,Ctra de Villaviciosa (M-856) 2.200,40.348094940,-3.902181625
10914,8,AV.DE MOSTOLES-CTRA.M856,Ctra de Villaviciosa (M-856) 2.200,40.347248077,-3.901981831
10915,8,CTRA.M856-CºDE LAS PAJARILLAS,Ctra de Villaviciosa (M-856) 1500,40.337116241,-3.889826775
10916,8,CTRA.M856-CºDE LAS PAJARILLAS,Ctra de Villaviciosa (M-856) S/N,40.336704254,-3.889597654
10917,8,CANARIAS-LUIS JIMENEZ DE ASÚA,Calle   Canarias 1,40.325115204,-3.861713171
10918,8,AV.DE MOSTOLES-CARPINTEROS,Ctra   M-856 (Villaviciosa-Móstoles) 1,40.349590302,-3.903167009
10919,8,AV.MÓSTOLES-AV.QUITAPESARES,Ctra   M-856 (Villaviciosa-Móstoles) 1,40.350543976,-3.903379917
10920,8,GRANADA-EST.MÓSTOLES EL SOTO,Calle   Granada 17,40.329631805,-3.882453442
10921,8,AV.CALATALIFA-ORQUÍDEA,Avda   Calatalifa 26,40.353012085,-3.903636694
10922,8,AV.CALATALIFA-SAN LORENZO,Avda   Calatalifa 26,40.353012085,-3.903353930
10923,8,GUADIANA-MIÑO,Calle  Guadiana 2,40.383644104,-3.921788216
10924,8,GUADIANA-MIÑO,Calle  Guadiana 1,40.383472443,-3.921856403
10925,8,GTA.OESTE-EST.UNIV.REY JUAN CARLOS,Avda del Alcalde de Móstoles 35,40.334255219,-3.873131037
10926,8,TULIPÁN-UNIVERSIDAD REY JUAN CARLOS,Calle   Tulipán 1 B,40.334983826,-3.873152256
10927,8,HOSPITAL REY JUAN CARLOS,Calle   Gladiolo 26,40.339504242,-3.870031595
10928,8,AV.MÓSTOLES-VIVERO,Avda de Móstoles 5,40.337970734,-3.846865892
10929,8,AV.MÓSTOLES-CONCESIONARIO,Avda de Móstoles 5,40.338302612,-3.846151829
10930,8,AV.ALCALDE JOSÉ ARANDA-CARBALLINO,Avda del Alcalde José Aranda 55,40.352809906,-3.813125610
10931,8,SAHAGÚN-EST.SAN JOSÉ DE VALDERAS,Calle de Sahagún 36,40.356941223,-3.816013336
10932,8,AV.PORTUGAL-AV.ALCALDE DE MOSTOLES,Avda de Portugal 1,40.331115723,-3.855597496
10933,8,AV.PORTUGAL-AV.ONU,Avda de Portugal 1,40.330844879,-3.855546951
10934,8,BALEARES-BADAJOZ,Calle   Baleares 3,40.327136993,-3.858701944
10935,8,BARCELONA-SAN MARCIAL,Calle   Barcelona 6,40.324371338,-3.858878613
10936,8,SIMÓN HERNÁNDEZ-MARIBLANCA,Calle de Simón Hernández 17,40.321586609,-3.861079693
10937,8,BARCELONA-CENTRO DE SALUD,Calle   Barcelona 31,40.325504303,-3.854043484
10938,8,ALCALDE ZALAMEA-PARQUE DOS DE MAYO,Calle del Alcalde de Zalamea 6,40.320003510,-3.865555763
10939,8,PºARROYOMOLINOS-HUESCA,Paseo de Arroyomolinos 26,40.318714142,-3.868152142
10940,8,PºARROYOMOLINOS-PARQUE LA PAZ,Paseo de Arroyomolinos 29,40.316215515,-3.871039152
10941,8,PºARROYOMOLINOS-RÍO DUERO,Paseo de Arroyomolinos 40,40.313999176,-3.873293877
10942,8,ALFONSO XII-PºARROYOMOLINOS,Calle   H Polígono Industrial 1 1,40.315685272,-3.870690823
10943,8,CARTAYA-TRVA.CASTELLÓN,Calle   Cartaya 8,40.320491791,-3.862925529
10944,8,ALFONSO XII-RIO TORMES,Calle de Alfonso XII 5,40.318656921,-3.875625372
10945,8,ROBLES-PABELLON DEPORTIVO,Calle de los Robles 1,40.342044830,-3.836755991
10946,8,AV.PORTUGAL-SEVERO OCHOA,Avda de Portugal 4,40.329013824,-3.858172417
10947,8,BALEARES-BARCELONA,Calle  Baleares 20,40.325126648,-3.856663465
10948,8,MORALEJA DE ENMEDIO-GRECIA,Calle   D Polígono Industrial 1 2,40.314083099,-3.868410587
10949,8,SIMÓN HERNÁNDEZ-LAS PALMAS,Calle de Simón Hernández 48,40.320751190,-3.858350277
10950,8,MORALEJA DE ENMEDIO-DESARROLLO,Calle   Moraleja de Enmedio SN,40.310749054,-3.869803667
10951,8,E POLÍGONO INDUSTRIAL 1-AV.CÁMARA DE INDUSTRIA,Calle   E Polígono Industrial 1 2,40.309421539,-3.875812054
10952,8,PºARROYOMOLINOS-E POLÍGONO INDUSTRIAL 1,Paseo de Arroyomolinos 62,40.310077667,-3.876408815
10953,8,BERLÍN-HOSPITAL FUNDACIÓN ALCORCÓN,Calle de Berlín 2,40.348804474,-3.834142923
10954,8,E POLÍGONO INDUSTRIAL 1-MORALEJA DE ENMEDIO,Calle   E Polígono Industrial 1 20,40.307857513,-3.872143745
10955,8,BALEARES-CºDE LEGANÉS,Calle  Baleares 29,40.323505402,-3.856254578
10956,8,LIBERTAD-ÁVILA,Calle de la Libertad 11,40.328964233,-3.855299473
10957,8,PºARROYOMOLINOS-RIO GUADALQUIVIR,Paseo de Arroyomolinos 59,40.311752319,-3.875006676
10958,8,RIBADEO-GUITIRIZ,Calle de Ribadeo 7 B,40.354198456,-3.811705589
10959,8,AV.ONU-PARQUE LEVANTE,Avda de la O.N.U. 7,40.328479767,-3.853951454
10960,8,AV.ALCALDE DE MÓSTOLES-BÉCQUER,Avda del Alcalde de Móstoles 3,40.331562042,-3.857392311
10961,8,MARGARITA-ORQUÍDEA,Calle   Margarita 14,40.339450836,-3.863967657
10962,8,AV.ALCALDE DE MÓSTOLES-PINTOR VELÁZQUEZ,Avda del Alcalde de Móstoles 11,40.334411621,-3.860607147
10963,8,MARGARITA-CRISANTEMO,Calle   Margarita 9,40.337276459,-3.863080502
10964,8,GLORIETA SAN VICENTE,Gta de San Vicente 1,40.419979095,-3.720812559
10965,8,PINTOR VELÁZQUEZ-LARRA,Calle del Pintor Velázquez 61,40.321624756,-3.881395817
10966,8,PINTOR VELÁZQUEZ-LARRA,Calle del Pintor Velázquez 65,40.321605682,-3.881148338
10967,8,PINTOR VELÁZQUEZ-AV.IKER CASILLAS,Calle del Pintor Velázquez 51,40.325172424,-3.882819176
10968,8,PINTOR VELÁZQUEZ-AV.IKER CASILLAS,Calle del Pintor Velázquez 51,40.324581146,-3.882493734
10969,8,PINTOR VELÁZQUEZ-COLEGIO,Calle del Pintor Velázquez 79,40.320068359,-3.879610062
10970,8,GRAN CAPITÁN-SALVADOR DALÍ,Calle del Gran Capitán 1,40.332099915,-3.872232199
10971,8,GRAN CAPITÁN-SALVADOR DALÍ,Calle del Gran Capitán 1,40.332054138,-3.872396231
10972,8,TULIPÁN-GTA.LOS JAZMINES,Calle   Tulipán 95,40.340225220,-3.866026163
10973,8,TULIPÁN-GTA.LOS JAZMINES,Calle   Tulipán 95,40.340503693,-3.865181923
10974,8,VIOLETA-CALÉNDULA,Calle   Caléndula 2,40.336299896,-3.867012024
10975,8,VIOLETA-COLEGIO,Calle   Amapola 10,40.336097717,-3.867339134
10976,8,PINTOR VELÁZQUEZ-CUB DEPORTIVO,Calle del Pintor Velázquez 14,40.331874847,-3.867131948
10977,8,PINTOR VELÁZQUEZ-CLUB DEPORTIVO,Calle del Pintor Velázquez 7,40.331638336,-3.867434978
10978,8,PINTOR VELÁZQUEZ-COLEGIO,Calle del Pintor Velázquez 16,40.331188202,-3.869889498
10979,8,PINTOR VELÁZQUEZ-PROTECCIÓN CIVIL,Calle del Pintor Velázquez 13,40.331016541,-3.870146275
10980,8,AV.COSME GªSAENZ-CENTRO EXÁMENES DGT,c.   trafico 1,40.344074249,-3.868100643
10981,8,PINTOR VELÁZQUEZ-COLEGIO,Calle del Pintor Velázquez 77,40.320087433,-3.879857540
10982,8,PINTOR SOROLLA-PARQUE ANDALUCÍA,Calle   Pintor Sorolla 3,40.334217072,-3.867456198
10983,8,PINTOR SOROLLA-SALZILLO,Calle   Pintor Sorolla 3,40.333972931,-3.867217541
10984,8,GRAN CAPITÁN-EST.UNIV.REY JUAN CARLOS,Calle del Gran Capitán 32,40.333881378,-3.873561859
10985,8,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,Calle del Pintor Velázquez 43,40.327209473,-3.882727861
10986,8,PINTOR VELÁZQUEZ-PARQUE DE EL SOTO,Calle del Pintor Velázquez 43,40.327175140,-3.882503986
10987,8,PINTOR VELÁZQUEZ-GRANADA,Calle del Pintor Velázquez 43,40.328456879,-3.882226229
10988,8,PINTOR VELÁZQUEZ-AV.OLIMPICA,Calle del Pintor Velázquez 43,40.328506470,-3.882450581
10989,8,DALIA-VIOLETA,Calle  Dalia 30,40.338356018,-3.866626263
10990,8,ORQUÍDEA-HOSPITAL REY JUAN CARLOS,Calle   Orquídea 2,40.339557648,-3.866205931
10991,8,PINTOR VELÁZQUEZ-MAGALLANES,Calle del Pintor Velázquez 28,40.330482483,-3.875283718
10992,8,MARTINA CASTELLS-PINTOR VELÁZQUEZ,Calle de Martina Castells 2,40.330650330,-3.877934456
10993,8,Pº EXTREMADURA-CUATRO VIENTOS,Paseo de Extremadura 8500,40.379920959,-3.790408850
10994,8,GLORIETA SAN VICENTE,Gta de San Vicente 1,40.420269012,-3.720921755
10995,8,AV.CARLOS V-EMPECINADO,Avda de Carlos V 17,40.321285248,-3.849741220
10996,8,AV.CARLOS V-EMPECINADO,Avda de Carlos V 17,40.321319580,-3.850047588
10997,8,AV.ONU-ESTORIL,Avda de la O.N.U. 22,40.325500488,-3.850877047
10998,8,AV.ONU-BARCELONA,Avda de la O.N.U. 22,40.325321198,-3.850862980
10999,8,LAS PALMAS-CºHUMANES,Calle de las Palmas 52,40.317974091,-3.862422705
11000,8,LAS PALMAS-CºHUMANES,Calle de las Palmas 48,40.317893982,-3.862174511
11001,8,AV.CARLOS V-VERACRUZ,Avda de Carlos V 36,40.315898895,-3.854381323
11002,8,AV.CARLOS V-COLEGIO,Avda de Carlos V 38,40.315689087,-3.854520082
11003,8,AV.CARLOS V-LICEO VILLAFONTANA,Plaza de Flandes 17,40.318595886,-3.851343393
11004,8,AV.CARLOS V-LICEO VILLAFONTANA,Avda de Carlos V 27,40.318481445,-3.851188898
11005,8,AV.ALCALDE DE MOSTOLES-BÉCQUER,Avda del Alcalde de Móstoles 2,40.331314087,-3.856729984
11006,8,LAS PALMAS-DESARROLLO,Calle de las Palmas 56,40.317008972,-3.864870310
11007,8,MORALEJA DE ENMEDIO-ALFONSO XII,Calle   D Polígono Industrial 1 2,40.314163208,-3.868599892
11008,8,MARGARITA-GTA.LOS JAZMINES,Calle   Margarita 14,40.339637756,-3.863805294
11009,8,AV.ALCALDE DE MOSTOLES-PINTOR VELÁZQUEZ,Avda del Alcalde de Móstoles 11,40.334682465,-3.860598803
11010,8,AV.ONU-PARQUE LEVANTE,Avda de la O.N.U. 6,40.328433990,-3.854068518
11011,8,AV.CARLOS V-CAMINO DE HUMANES,Avda de Carlos V 49,40.314067841,-3.857229948
11012,8,CºDE HUMANES-ALFONSO XII,Calle   Camino de Humanes 30,40.315956116,-3.858889818
11013,8,CºDE HUMANES-ALFONSO XII,Calle  Camino de Humanes 30,40.315944672,-3.859077930
11014,8,MORALEJA DE ENMEDIO-ROMA,Calle   Moraleja de Enmedio 19,40.316333771,-3.867415667
11015,8,MORALEJA DE ENMEDIO-YOLANDA GONZÁLEZ,Calle   Moraleja de Enmedio SN,40.310638428,-3.870120049
11016,8,AV.CARLOS V-CAMINO DE HUMANES,Avda de Carlos V 68,40.314182281,-3.857337236
11017,8,MARGARITA-AV.ALCALDE DE MOSTOLES,Calle   Margarita 6,40.337177277,-3.862820148
11018,8,AV.CARLOS V-INSTITUTO,Avda de Carlos V 1,40.323345184,-3.849920034
11019,8,AV.CARLOS V-CAMINO DE LEGANES,Avda de Carlos V 2,40.323398590,-3.850132465
11020,8,DESARROLLO-LAS PALMAS,Calle del Desarrollo 24,40.316802979,-3.865032434
11021,8,ALFONSO XII-NÁPOLES,Calle de Alfonso XII 26,40.314125061,-3.866069317
11022,8,RÍO EBRO-RÍO ODIEL,Calle del Río Ebro 15,40.313228607,-3.878662109
11023,8,RÍO EBRO-RÍO ODIEL,Calle del Río Ebro 28,40.313392639,-3.878746748
11024,8,AV. PORTUGAL-RÍO JALÓN,Avda de Portugal 90,40.315505981,-3.882704973
11025,8,AV. PORTUGAL-RÍO JALÓN,Avda de Portugal 90,40.315292358,-3.882372618
11026,8,AV.OSA MENOR-EST.MANUELA MALASAÑA,Avda de la Osa Menor 24,40.310478210,-3.863563061
11027,8,AV.OSA MENOR-EST.MANUELA MALASAÑA,Avda de la Osa Menor 24,40.310638428,-3.863671064
11028,8,AV.OSA MENOR-AV.ONU,Avda de la Osa Menor 14,40.309772491,-3.859388113
11029,8,AV.OSA MENOR-AV.ONU,Avda de la Osa Menor 16,40.310054779,-3.859756470
11030,8,AV.VÍA LÁCTEA-ACUARIO,Avda de la Vía Láctea 17,40.307380676,-3.859640121
11031,8,AV.VÍA LÁCTEA-ACUARIO,Avda de la Vía Láctea 17,40.307193756,-3.859661341
11032,8,AV.VÍA LÁCTEA-SAGITARIO,Avda de la Vía Láctea 23,40.306095123,-3.863130569
11033,8,AV.VÍA LÁCTEA-SAGITARIO,Avda de la Vía Láctea 23,40.305839539,-3.863268614
11034,8,AV.VÍA LÁCTEA-GÉMINIS,Avda de la Vía Láctea 23,40.304824829,-3.866644621
11035,8,AV.VÍA LÁCTEA-GÉMINIS,Avda de la Vía Láctea 23,40.304729462,-3.866337538
11036,8,AV.VÍA LACTEA-ALDEBARÁN,Avda de la Vía Láctea 23,40.305114746,-3.871296406
11037,8,AV.VÍA LACTEA-ALDEBARÁN,Avda de la Vía Láctea 23,40.304935455,-3.871341228
11038,8,DESARROLLO-MORALEJA DE ENMEDIO,Calle del Desarrollo 50,40.310180664,-3.869725704
11039,8,DESARROLLO-MORALEJA DE ENMEDIO,Calle del Desarrollo 50,40.310028076,-3.869759083
11040,8,RÍO GUADALQUIVIR-PºARROYOMOLINOS,Calle   Río Guadalquivir 1,40.312339783,-3.875084639
11041,8,RÍO GUADALQUIVIR-PºARROYOMOLINOS,Calle   Río Guadalquivir 1,40.312465668,-3.875074625
11042,8,Cº HUMANES-AV ONU,Calle   Camino de Humanes 63,40.310047150,-3.855967045
11043,8,Cº HUMANES-AV ONU,Calle   Camino de Humanes 63,40.309940338,-3.856224537
11044,8,Pº EXTREMADURA-CUATRO VIENTOS,Paseo de Extremadura 8500,40.379730225,-3.790653944
11045,8,AV.ONU-AV.ESTRELLA POLAR,Avda de la O.N.U. 84,40.313770294,-3.852212667
11046,8,AV.ONU-INSTITUTOS,Avda de la O.N.U. 84,40.313823700,-3.852436781
11047,8,AV.ONU-SAO PAULO,Avda de la O.N.U. 76,40.315895081,-3.851203680
11048,8,AV.ONU-SAO PAULO,Avda de la O.N.U. 76,40.315696716,-3.851142168
11049,8,AV.ONU-CAMINO DE HUMANES,Avda de la O.N.U. 87,40.310581207,-3.855620623
11050,8,AV.ONU-CAMINO DE HUMANES,Avda de la O.N.U. 87,40.310661316,-3.855845213
11051,8,AV.ONU-NICARAGUA,Avda de la O.N.U. 60,40.319042206,-3.848218203
11052,8,AV.ONU-NICARAGUA,Avda de la O.N.U. 60,40.319015503,-3.848123789
11053,8,AV.ONU-CºLEGANÉS,Avda de la O.N.U. 26,40.323364258,-3.847436666
11054,8,AV.ONU-CºLEGANÉS,Avda de la O.N.U. 26,40.323352814,-3.847825050
11055,8,CICLISTA DAVID GEA-POLIDEPORTIVO,Calle   Ciclista David Gea SN,40.328136444,-3.886377335
11056,8,AV.IKER CASILLAS-URB.HORIZONTE,Avda de Iker Casillas 27,40.325870514,-3.885617971
11057,8,CºOBISPO-C.C.DOS DE MAYO,Calle  Camino del Obispo SN,40.329772949,-3.885633707
11058,8,MÓSTOLES-PºSANTIAGO DE COMPOSTELA,Calle de Móstoles 61,40.293876648,-3.811136246
11059,8,MÓSTOLES-POL.IND.VEREDA DEL TEMPRANAR,Calle de Móstoles 99,40.296833038,-3.816054583
11060,8,MÓSTOLES-POL.IND.RESTAURANTE,Calle de Móstoles 93,40.296562195,-3.815792561
11061,8,CTRA.M506-POL.IND.LA CARRERA,Ctra   M-407 4500,40.302494049,-3.828266144
11062,8,CTRA.M506-AV.CIUDAD JARDIN,Ctra   M-506 (Villaviciosa-Pinto) 12700,40.300559998,-3.827913046
11063,8,CTRA.M506-POL.IND.CALLFERSA,Ctra   M-506 (Villaviciosa-Pinto) 15,40.310375214,-3.836188555
11064,8,CTRA.M506-URB.PARQUE MIRAFLORES,Urb   Parque Miraflores 61,40.314170837,-3.839495182
11065,8,SIMÓN HERNÁNDEZ-LAS PALMAS,Calle de Simón Hernández 48,40.320598602,-3.858383656
11066,8,SIMÓN HERNÁNDEZ-AV.FELIPE II,Calle de Simón Hernández 51,40.319286346,-3.854200363
11067,8,SIMÓN HERNÁNDEZ-AV.CARLOS V,Calle de Simón Hernández 61,40.317794800,-3.851392269
11068,8,CTRA.FUENLABRADA-POL.IND.PRADO REGORDOÑO,Calle de Simón Hernández 77,40.315143585,-3.844262123
11069,8,SIMÓN HERNÁNDEZ-POL.IND.FUENSANTA,Calle de Simón Hernández 77,40.314891815,-3.844000101
11070,8,SIMÓN HERNÁNDEZ-CARTAYA,Calle de Simón Hernández 32,40.321434021,-3.861136675
11071,8,SIMÓN HERNÁNDEZ-AV.FELIPE II,Calle de Simón Hernández 51,40.319179535,-3.854340315
11072,8,SIMÓN HERNÁNDEZ-AV.CARLOS V,Calle de Simón Hernández 63,40.317497253,-3.851188421
11073,8,AV.PORTUGAL-AV.CERRO PRIETO,Avda de Portugal 4,40.328945160,-3.857983112
11074,8,PºGOYA-AV.PORTUGAL,Paseo de Goya 3,40.326477051,-3.862660408
11075,8,AV.PORTUGAL-EST.MÓSTOLES CENTRAL,Avda de Portugal 24,40.327213287,-3.861987114
11076,8,CANARIAS-BIBLIOTECA,Calle  Canarias 1 A,40.324890137,-3.861580849
11077,8,PINTOR VELÁZQUEZ-PINTOR JULIO ROMERO,Calle del Pintor Velázquez 10,40.332481384,-3.865609169
11078,8,PINTOR VELÁZQUEZ-JULIO ROMERO,Calle del Pintor Velázquez 10,40.332180023,-3.866005659
11079,8,PINTOR MURILLO-COLEGIO,Calle del Pintor Murillo 30,40.325996399,-3.871588469
11080,8,PINTOR MURILLO-COLEGIO,Calle del Pintor Murillo 15,40.325771332,-3.871562004
11081,8,CID CAMPEADOR-POLIDEPORTIVO UNED,Calle   Cid Campeador 14,40.327140808,-3.872486115
11082,8,CID CAMPEADOR-MAGALLANES,Calle   Cid Campeador 14,40.327239990,-3.872840405
11083,8,MAGALLANES-PINTOR VELAZQUEZ,Calle  Magallanes 10,40.330215454,-3.874456167
11084,8,MAGALLANES-COLEGIO,Calle  Magallanes 35,40.330169678,-3.874585152
11085,8,AV.ALC.MÓSTOLES-EST.UNIV.REY JUAN CARLOS,Avda del Alcalde de Móstoles 35,40.334636688,-3.872735739
11086,8,AV.OLÍMPICA-INSTITUTO,Avda   Olímpica 5,40.326747894,-3.884216785
11087,8,AV.OLÍMPICA-CENTRO COMERCIAL,Avda   Olímpica 21,40.329341888,-3.884203672
11088,8,AV.ALCALDE DE MOSTOLES-INSTITUTO,Avda del Alcalde de Móstoles 31,40.334949493,-3.870549917
11089,8,AV.ALCALDE DE MOSTOLES-INSTITUTO,Avda del Alcalde de Móstoles 31,40.334842682,-3.870136499
11090,8,AV.PINTOR VELÁZQUEZ-AV.ALCALDE MÓSTOLES,Calle del Pintor Velázquez 3,40.333465576,-3.861737013
11091,8,PINTOR VELÁZQUEZ-ESPAÑOLETO,Calle del Pintor Velázquez 3,40.333484650,-3.861384153
11092,8,CTRA.M506-POL.IND.FUENSANTA,Urb   Parque Miraflores 61,40.314548492,-3.839217424
11093,8,SAUCE-POL.IND.COGULLADA,Calle del Sauce 22,40.300258636,-3.816978216
11094,8,MÓSTOLES-OVIEDO,Calle de Móstoles 78,40.293281555,-3.809729099
11095,8,AV.PABLO IGLESIAS-DOLORES IBÁRRURI,Avda de Pablo Iglesias 17,40.303543091,-3.835080385
11096,8,CTRA.A5-C.C.MADRID XANADÚ,Ctra de Extremadura (Actual N-V) 22300,40.303688049,-3.922665596
11097,8,CTRA.A5-C.C.MADRID XANADÚ,Avda de los Sauces 1,40.302547455,-3.922332287
11098,8,TRILLO-CHARCONES,Calle del Trillo 2,40.288291931,-4.006819248
11099,8,CONSTITUCIÓN-FELIX SERRANO DEL REAL,Calle de la Constitución 166,40.287307739,-4.006357670
11100,8,CAMINO CASARRUBIOS-PºALPARRACHE,Calle   Camino de Casarrubios 19,40.289730072,-4.007346153
11101,8,CAMINO CASARRUBIOS-PLAZA DE TOROS,Calle   Camino de Casarrubios 7,40.289226532,-4.007385731
11102,8,DEHESA MARI MARTÍN-POL.IND.ALPARRACHE I,Ctra   Nacional-V (Madrid-Extremadura) 29700,40.289760590,-3.995335102
11103,8,CONSTITUCIÓN-CTRA.A5,Calle de la Constitución 174,40.289424896,-3.996694803
11104,8,CUESTA DEL ÁGUILA-JACINTO GONZÁLEZ,Ctra de Villamanta 100,40.287422180,-4.018758774
11105,8,AV.CASTILLA-PARQUE SAN SEBASTIÁN,Avda de Castilla 2,40.287479401,-4.019312382
11106,8,BUENAVISTA-AYUNTAMIENTO,Calle   Buenavista 8,40.290889740,-4.015987396
11107,8,BUENAVISTA-PIJORRO,Calle   Buenavista 22,40.291488647,-4.015537262
11108,8,RONDA DE SAN JUAN-PºDE LA ESTACION,Calle de la Ronda de San Juan 1,40.293087006,-4.011713982
11109,8,RONDA DE SAN JUAN-BUENAVISTA,Calle de la Ronda de San Juan 1,40.292861938,-4.011781216
11110,8,SAN ROQUE-GALILEO,Calle   San Roque 2,40.281951904,-4.011783123
11111,8,CTRA.NAVACERRADA-URB.LOS MANZANOS,Ctra de Navacerrada 61,40.281829834,-4.024733067
11112,8,RONDA DE SAN JUAN-RIO TAJO,Calle de la Ronda de San Juan 28,40.291534424,-4.008161545
11113,8,RONDA DE SAN JUAN-RIO TAJO,Calle de la Ronda de San Juan 13,40.291477203,-4.008325100
11114,8,AV.DOÑA MARIANA DE AUSTRIA-PISCINA,Avda de Doña Mariana de Austria 2,40.282123566,-4.018832207
11115,8,AV.Dª.MARIANA AUSTRIA-FELIPE II,Avda de Doña Mariana de Austria 2,40.282150269,-4.021949768
11116,8,AV.DOÑA M.AUSTRIA-ALCÁZAR DE SEGOVIA,Avda de Doña Mariana de Austria SN,40.282318115,-4.014411926
11117,8,AV.DOÑA M.AUSTRIA-FERNANDO EL ALFARERO,Avda de Doña Mariana de Austria 2,40.282424927,-4.014519691
11118,8,AV.DOÑA MARIANA DE AUSTRIA-PISCINA,Avda de Doña Mariana de Austria 2,40.282260895,-4.018904686
11119,8,AV.CASTILLA-CAMPO FÚTBOL,Avda de Castilla SN,40.283531189,-4.022900105
11120,8,AV.Dª.MARIANA AUSTRIA-ANTONIO CELEDONIO,Avda de Doña Mariana de Austria 2,40.282043457,-4.021983624
11121,8,Pº EXTREMADURA-CUATRO VIENTOS,Paseo de Extremadura 8600,40.379566193,-3.790875912
11122,8,MÁRTIRES-LOS POCILLOS,Calle de los Mártires 52,40.233482361,-3.992089033
11123,8,MÁRTIRES-ESPINO,Calle de los Mártires 61,40.233150482,-3.991919756
11124,8,CTRA.M404-LAS GRANJAS,Ctra de Griñón 2100,40.262275696,-4.006656647
11125,8,CTRA.M404-LAS GRANJAS,Ctra de Griñón 2100,40.261791229,-4.006673336
11126,8,AV.PORTUGAL-POL.IND.LAS MONJAS,Ctra de Extremadura (Antigua N-V) 22400,40.309188843,-3.895626545
11127,8,AV.PORTUGAL-POL.IND.LAS MONJAS,Ctra de Extremadura (Antigua N-V) SN,40.309165955,-3.895308495
11128,8,MÁRTIRES-RESIDENCIA 3ªEDAD,Calle de los Mártires 60,40.237056732,-3.994692087
11129,8,MÁRTIRES-RESIDENCIA 3ªEDAD,Calle de los Mártires 60,40.237091064,-3.994492769
11130,8,AV.PORTUGAL-RESTAURANTE,Ctra de Extremadura (Antigua N-V) 22400,40.311592102,-3.890350580
11131,8,AV.PORTUGAL-RESTAURANTE,Ctra de Extremadura (Antigua N-V) 22400,40.311485291,-3.890184402
11132,8,ESTRELLA-LUNA,Calle de la Estrella 42,40.283195496,-4.009801865
11133,8,ESTRELLA-C.C.EL OLIVAR,Calle de la Estrella 88,40.284336090,-4.008207321
11134,8,ESTRELLA-TVRA.SAN ROQUE,Calle de la Estrella 84,40.284244537,-4.008429527
11135,8,SAN DAMIÁN-FELIX SERRANO DEL REAL,Calle de San Damián 4,40.286331177,-4.006578445
11136,8,CURATO-PZA.LA BÁSCULA,Calle  Curato 53,40.228988647,-3.994115829
11137,8,VÍA CRUCIS-PLAZA DE TOROS,Calle del Vía Crucis 23,40.228099823,-3.988331556
11138,8,PºDEL OLIVAR-RÍO GENIL,Paseo del Olivar 51,40.228424072,-3.984139919
11139,8,AV.TOLEDO-RÍO ERESMA,Avda de Toledo 17,40.228954315,-3.981244326
11140,8,AV.MADRID-TVRA.DEL BRONCE,Avda de Madrid 97,40.232475281,-3.983434677
11141,8,AV.MADRID-SOLEDAD,Avda de Madrid 35,40.231399536,-3.988073826
11142,8,PºDEL OLIVAR-RÍO ERESMA,Paseo del Olivar 45,40.228652954,-3.984672308
11143,8,VÍA CRUCIS-ERAS BAJAS,Calle del Vía Crucis 6,40.228179932,-3.989649057
11144,8,CURATO-ESCUELAS,Calle   Curato 40,40.229122162,-3.994000196
11145,8,AV.MADRID-CAÑO VIEJO,Avda de Madrid 32,40.231349945,-3.987755775
11146,8,AV.MADRID-LIBERTAD,Avda de Madrid 97,40.232368469,-3.983409405
11147,8,AV.TOLEDO-RIO ERESMA,Avda de Toledo 17,40.229160309,-3.981423616
11148,8,PºAVILÉS-VIÑAS,Paseo del Avilés 6,40.228355408,-3.997538567
11149,8,FELIX SERRANO DEL REAL-SAN DAMIÁN,Calle   Félix Serrano del Real 3,40.286182404,-4.006223202
11150,8,AV.PORTUGAL-EST.MÓSTOLES CENTRAL,Avda de Portugal 24,40.327342987,-3.862341881
11151,8,PºVEGAS-LOS ÁLAMOS,Paseo de las Vegas 5,40.227855682,-3.996955395
11152,8,LOS OLIVOS-CASARRUBIOS,Calle de los Olivos 8,40.226558685,-3.999815941
11153,8,ESTRELLA-LUNA,Calle de la Estrella 38,40.282958984,-4.009916306
11154,8,ORQUÍDEA-GLADIOLO,Calle de Orquídea SN,40.340049744,-3.866989374
11155,8,CTRA.M404-COLONIA TORRE VELETA,Ctra de Griñón 8100,40.224475861,-3.960775852
11156,8,CTRA.M404-COLONIA TORRE VELETA,Ctra de Griñón 8100,40.224323273,-3.960656166
11157,8,CASTILLO-GTA.OLIVO,Calle del Castillo SN,40.210174561,-3.922359705
11158,8,PºALPARRACHE-RONDA SAN JUAN,Paseo del Alparrache 20,40.290592194,-4.004653454
11159,8,PºALPARRACHE-CAMINO BASTOS,Paseo del Alparrache 20,40.290752411,-4.004761696
11160,8,CºARROYO DE LA DEHESA-PºALPARRACHE,Cmno del Arroyo de la Dehesa 2,40.291992188,-3.998120785
11161,8,CºARROYO LA DEHESA-DEHESA DE MARI MARTIN,Cmno del Arroyo de la Dehesa SN,40.292003632,-3.998485804
